term_id,compact_name,label,comment,domain,range,sub_property_of,type,is_link_type,term_status,version,last_modified
gs1:netArea,netArea,Net area,The net area of the item. This can be given using a number of different AI ranges that depend on the units in which the area is measured.,gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:FunctionalProperty; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:netContent,netContent,Net content,"The quantity of the product contained by a package, usually as claimed on the label. Indicates the net content of the total product. For fixed value products use the value claimed on the package, to avoid variable fill rate issue that arises with some product which are sold by volume or weight, and whose actual content may vary slightly from batch to batch.",gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty; owl:FunctionalProperty,false,stable,1.17,2025-11-18
gs1:netWeight,netWeight,Net weight,"Used to identify the net weight of the product. Net Weight excludes all packaging material, including the packaging material of all lower-level GTINs. Example:11.5 kgm.",gs1:Product,gs1:QuantitativeValue,schema:weight,owl:FunctionalProperty; rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:niacinPerNutrientBasis,niacinPerNutrientBasis,Niacin Per Nutrient Basis Quantity,Niacin per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:numberOfServingsPerPackage,numberOfServingsPerPackage,Number of Servings Per Package,The total number of servings contained in the package.,gs1:FoodBeverageTobaccoProduct,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:numberOfServingsPerPackageMeasurementPrecision,numberOfServingsPerPackageMeasurementPrecision,Number of Servings Per Package Measurement Precision,Code indicating whether the number of servings per package is exact or approximate.,gs1:FoodBeverageTobaccoProduct,gs1:MeasurementPrecisionCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:numberOfServingsRangeDescription,numberOfServingsRangeDescription,Number of Servings Range Description,A free text field specifying a range for the number of servings contained in the package.,gs1:FoodBeverageTobaccoProduct,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:nutrientBasisQuantity,nutrientBasisQuantity,Nutrient Basis Quantity,"Quantity on which the nutrient information has been based; for example, per 100 grams. When specified, nutrientBasisQuantity establishes the basis for all contained nutrient records.",gs1:FoodBeverageTobaccoProduct,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:nutrientBasisQuantityType,nutrientBasisQuantityType,Nutrient Basis Quantity Type Code,"The type of quantity specified in the nutrientBasisQuantity for example measurement, serving size, or container. This is used in conjunction with the nutrientBasisQuantity.",gs1:FoodBeverageTobaccoProduct,gs1:NutrientBasisQuantityCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:nutrientMeasurementPrecision,nutrientMeasurementPrecision,Nutrient Measurement Precision,The Code indicating whether the specified nutrient content is exact or approximate.,gs1:FoodBeverageTobaccoProduct,gs1:MeasurementPrecisionCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:nutritionalClaim,nutritionalClaim,Nutritional Claim Code,"Code indicating a nutritional claim applicable to the product, for example FAT_FREE.",gs1:FoodBeverageTobaccoProduct,gs1:NutritionalClaimTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:nutritionalClaimStatement,nutritionalClaimStatement,Nutritional Claim Statement,Free text field for any additional nutritional claims.,gs1:FoodBeverageTobaccoProduct,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:nutritionalInfo,nutritionalInfo,Nutritional Information,A link to nutritional facts.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:occupiedBy,occupiedBy,Occupied by,"Links to the organisation(s) that occupy this place. Property SHOULD be applied to a specific sub-location, rather than a main location, wherever possible.",gs1:Place,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:occupies,occupies,Occupies location,Links to the place(s) that this organisation occupies.,gs1:Organization,gs1:Place,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:offerDescription,offerDescription,Offer Description,A description of the offer including goods or services offered for sale or use.,gs1:Offer,rdf:langString,schema:description,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:offerDiscount,offerDiscount,Offer Discount,A discount associated with an offer.,gs1:Offer,gs1:Discount,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:offerRedemptionType,offerRedemptionType,Offer Redemption Type,"A code indicating the type of redemptions that apply to the offer, for example single use.",gs1:Discount,gs1:OfferRedemptionTypeCode,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:offerRedemptionURL,offerRedemptionURL,Offer Redemption URL,The URL where the offer seeker will need to go in order to redeem the offer for an online redemption.,gs1:Offer,gs1:ReferencedFileDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:offerRestrictionDescription,offerRestrictionDescription,Offer Restriction Description,"A description of what the offer is restricted to, relative to all other offerings by the issuer, for example payment restrictions, subscription required, new customers only.",gs1:Discount,rdf:langString,schema:name,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:openingHoursInfo,openingHoursInfo,Opening hours information,A link to details on hours of operation.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:organicClaim,organicClaim,Has Organic Claim,Relates to an organic claim about the product,gs1:Product,gs1:OrganicClaimDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organicClaimAgency,organicClaimAgency,Organic Claim Agency Code,A governing body that creates and maintains standards related to organic products.,gs1:OrganicClaimDetails,gs1:OrganicClaimAgencyCode,,rdf:Property; owl:ObjectProperty; owl:FunctionalProperty,false,stable,1.17,2025-11-18
gs1:organicPercentClaim,organicPercentClaim,Organic Percent Claim,The percent of actual organic materials per weight of the product. This is usually claimed on the product.,gs1:OrganicClaimDetails,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:organizationFormationDate,organizationFormationDate,Organisation Formation Date,"Date in which an organisation was formed or otherwise established. Note that this is NOT the date when a GLN was allocated to identify the organisation. To designate when organisation was terminated, see gs1:organizationTerminationDate",gs1:Organization,xsd:date,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:organizationHistory,organizationHistory,Has Organization History,Provides details on if and when an organisation/party is active or inactive.,gs1:Organization,gs1:OrganizationStatusHistory,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organizationID,organizationID,Organisation ID,Identifier value associated to an organisation/party. This value SHALL follow rules set forth by the administrating organisation designated in gs1:OrganizationID_Type.,gs1:OrganizationID_Details,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:organizationID_Qualifier,organizationID_Qualifier,Organisation ID Qualifier,Secondary qualifier to supplement gs1:organizationID_Type meaning. May be used with proprietary ID code values to define identifier administrator.,gs1:OrganizationID_Details,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:organizationID_Type,organizationID_Type,Organisation ID,Organisation that administers the gs1:organizationID or the name of the ID itself. Value from gs1:OrganizationID_Type code list.,gs1:OrganizationID_Details,gs1:OrganizationID_Type,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organizationID_URI,organizationID_URI,Organisation ID URI,A URI that links to information about the gs1:organizationID.,gs1:OrganizationID_Details,xsd:anyURI,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organizationLegalName,organizationLegalName,Organization Legal Name,"The legal name used by an organisation for official purposes. There may be more than one legal name, particularly in countries with more than one official language. In such cases the language of the string should be identified. To specify a general name, see gs1:organizationName. For trade name, see gs1:organizationTradingName. To specify the name of a function, see gs1:department.",gs1:Organization,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:organizationName,organizationName,Organization Name,The name of the organization expressed in text.,_:u3,rdf:langString,schema:name,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:organizationRole,organizationRole,Has Organization Role,The role and/or purpose of a party (i.e. legal entity or function). Multiple values from gs1:OrganizationRoleType code list may be associated to a single organisation/party.,gs1:Organization,gs1:OrganizationRoleType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organizationStatus,organizationStatus,Organisation Status,Designation of active/inactive status of an organisation/party.,gs1:OrganizationStatusHistory,gs1:StatusType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:organizationTerminationDate,organizationTerminationDate,Organisation Termination Date,"Date in which an organisation was disbanded or otherwise ended. Note that this is NOT the date when a GLN was deactivated. To designate when organisation formed, see gs1:organizationFormationDate.",gs1:Organization,xsd:date,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:organizationTradingName,organizationTradingName,Organization Trading Name,"A trading name or alternative forms of a legal entity's name as recognised by some jurisdictions. To specify a general name, see gs1:organizationName. For legal name, see gs1:organizationLegalName. To specify the name of a function, see gs1:department.",gs1:Organization,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:originalCodeValue,originalCodeValue,Original Code Value,Links to the alphanumeric code value defined elsewhere in GS1 or the GS1 Global Data Dictionary,gs1:TypeCode,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:outOfPackageDepth,outOfPackageDepth,Out of Package Depth,"The depth of the product out of its packaging, as measured according to the GS1 Package Measurement Rules. See https://www.gs1.org/package-measurement-rules-implementation-guide for more details.",gs1:Product,gs1:QuantitativeValue,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:outOfPackageDiameter,outOfPackageDiameter,Out of Package Diameter,"The measurement of the diameter of the product out of its package at its largest point. For example, 165 MMT.",gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:outOfPackageHeight,outOfPackageHeight,Out of Package Height,"The height of the product out of the package, as measured according to the GS1 Package Measurement Rules. See https://www.gs1.org/package-measurement-rules-implementation-guide for more details.",gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:outOfPackageWidth,outOfPackageWidth,Out of Package Width,"The width of the product out of the package, as measured according to the GS1 Package Measurement Rules. See https://www.gs1.org/package-measurement-rules-implementation-guide for more details.",gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:ownedBy,ownedBy,Owned by,"Links to the organisation(s) that own this place, in full or in part. This includes joint ventures. For leased locations, see gs1:lessorFor and gs1:isLeasedFrom.",_:u1,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:owns,owns,Owns,Links to the place(s) or organisation(s) that this organisation owns.,gs1:Organization,_:u1,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packaging,packaging,Has Packaging,"Details on the packaging for a product including type, weight and materials.",gs1:Product,gs1:PackagingDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingDate,packagingDate,Packaging Date,The packaging date is the date when the goods were packed as determined by the packager. The date may refer to the trade item itself or to items contained.,gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingFeature,packagingFeature,Packaging Feature,"Code indicating a feature that facilitates the usage of the product by the consumer, for example a handle. Packaging features do not affect the core composition of the packaging type nor modify its usage.",gs1:PackagingDetails,gs1:PackagingFeatureCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingFunction,packagingFunction,Packaging Function,"Code indicating specific functionality for packaging resulting from specific processes or features present in the packaging type,for example, ANTI_TAMPERING.",gs1:PackagingDetails,gs1:PackagingFunctionCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingMarkedDietAllergenType,packagingMarkedDietAllergenType,Packaging Marked Diet Allergen Type Code,Indication of which dietary or allergen marks are on the package.,gs1:FoodBeverageTobaccoProduct,gs1:PackagingMarkedDietAllergenCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingMarkedFreeFrom,packagingMarkedFreeFrom,Packaging Marked Free From Code,Indication of the food ingredients that the package is marked free from.,gs1:FoodBeverageTobaccoProduct,gs1:PackagingMarkedFreeFromCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingMarkedLabelAccreditation,packagingMarkedLabelAccreditation,Accreditation Code,"A marking that the product received recognition, endorsement, certification by following guidelines by the label issuing agency. This does not represent claims for regulatory purposes on products such as free from markings.",gs1:Product,gs1:PackagingMarkedLabelAccreditationCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingMaterial,packagingMaterial,Has Packaging Material Details,"links to details about packaging material type, quantity and thickness",gs1:PackagingDetails,gs1:PackagingMaterialDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingMaterialCompositionQuantity,packagingMaterialCompositionQuantity,Packaging Material Composition Quantity,"The quantity of the packaging material of the product. Can be weight, volume or surface, can vary by country.",gs1:PackagingMaterialDetails,gs1:QuantitativeValue,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingMaterialThickness,packagingMaterialThickness,Packaging Material Thickness,The thickness of a packaging material.,gs1:PackagingMaterialDetails,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingMaterialType,packagingMaterialType,Packaging Material Type,The materials used for the packaging of the product for example glass or plastic.,gs1:PackagingMaterialDetails,gs1:PackagingMaterialTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingRecyclingProcessType,packagingRecyclingProcessType,Packaging Recycling Process Type,"The process the packaging could undertake for recyclable & sustainability programs. Examples COMPOSTABLE, ENERGY_RECOVERABLE, REUSABLE.",gs1:PackagingDetails,gs1:PackagingRecyclingProcessTypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingRecyclingScheme,packagingRecyclingScheme,Packaging Recycling Scheme,A code indicating the recycling scheme the packaging of this product will fall within when recycled. Applies to recyclable packaging with or without deposit.,gs1:PackagingDetails,gs1:PackagingRecyclingSchemeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:packagingShape,packagingShape,Packaging Shape,A code depicting the shape of a package for example CONE.,gs1:PackagingDetails,gs1:PackagingShapeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:packagingType,packagingType,Packaging Type,"The dominant means used to transport, store, handle or display the product as defined by the data source. This packaging is not used to describe any manufacturing process.Recommend to use UNECE Rec 21 codes.",gs1:PackagingDetails,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:pantothenicAcidPerNutrientBasis,pantothenicAcidPerNutrientBasis,Pantothenic Acid Per Nutrient Basis Quantity,Pantothenic Acid per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:parentOrganization,parentOrganization,Parent Organization,"Designates the legal entity or function directly above the organisation/party being identified in a hierarchy. This is not defaulted to the highest-level entity in the hierarchy. Only one parent organisation SHALL be associated to a single GLN. To specify other affiliated organisations, see gs1:affiliatedTo, gs1:managedBy, gs1:franchiseeOf, gs1:ownedBy. To specify an organisation/party lower in the hierarchy, see gs1:subOrganization.",gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:partyGLN,partyGLN,Party GLN,"13-digit GLN that is being used to identify a legal entity or function. If gs1:glnType is present, gs1:partyGLN SHALL only be used when gs1:GLN_TypeCode includes LEGAL_ENTITY and/or FUNCTION",gs1:Organization,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:paymentLink,paymentLink,Make Payment,A link to a place where payments details are provided and/or payments can be made by the user.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:paymentTerms,paymentTerms,Payment Terms,"The type of payment term expressed as a code, for example Discount.",gs1:Offer,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:percentageOfAlcoholByVolume,percentageOfAlcoholByVolume,Percentage of Alcohol Per Volume,The percentage of alcohol contained in product.,gs1:Beverage,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:phosphorusPerNutrientBasis,phosphorusPerNutrientBasis,Phosphorus Per Nutrient Basis Quantity,Phosphorus per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:physicalLocationName,physicalLocationName,Physical Location Name,"The name of a physical place. To specify the name of a digital location, see gs1:digitalLocationName.",gs1:Place,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:pip,pip,Product Information Page,"A link to information specifically about the identified item, typically operated by the brand owner or a retailer of the product and aimed at consumers. It may include links to further information, product description, specifications etc.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:polygon,polygon,Polygon,A polygon is the area enclosed by a point-to-point path for which the starting and ending points are the same. A polygon is expressed as a series of four or more space delimited points where the first and final points are identical.,gs1:GeoShape,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:polyolsPerNutrientBasis,polyolsPerNutrientBasis,Polyols Per Nutrient Basis Quantity,Polyols per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:polyunsaturatedFatPerNutrientBasis,polyunsaturatedFatPerNutrientBasis,Polyunsaturated Fat Per Nutrient Basis Quantity,Polyunsaturated fat per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:postalCode,postalCode,Postal Code,Text specifying the postal code for an address.,gs1:PostalAddress,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:postalName,postalName,Postal Name,The name of the recipient expressed in text. Note that this may be different than gs1:OrganizationName.,gs1:PostalAddress,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:postOfficeBoxNumber,postOfficeBoxNumber,PO Box Number,The number that identifies a PO box. A PO box is a box in a post office or other postal service location assigned to an organization where postal items may be kept.,gs1:PostalAddress,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:potassiumPerNutrientBasis,potassiumPerNutrientBasis,Potassium Per Nutrient Basis Quantity,Potassium per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:preparationCode,preparationCode,Preparation Type Code,"Code specifying the preparation state of the product for which the nutrient information is valid. PREPARED, UNPREPARED.",gs1:FoodAndBeveragePreparationInformation,gs1:PreparationTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:preparationConsumptionPrecautions,preparationConsumptionPrecautions,Preparation Consumption Precautions,Specifies additional precautions to be taken before preparation or consumption of the product.,gs1:FoodAndBeveragePreparationInformation,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:preparationInformation,preparationInformation,Has Food And Beverage Preparation Information,Links to information about how to prepare a specific Food/Beverage/Tobacco product.,gs1:FoodBeverageTobaccoProduct,gs1:FoodAndBeveragePreparationInformation,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:preparationInstructions,preparationInstructions,Preparation Instructions,Free text providing instructions on how to prepare the product before serving.,gs1:FoodAndBeveragePreparationInformation,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:preservationTechnique,preservationTechnique,Preservation Technique,"Code indicating the preservation technique used to preserve the product from deterioration, for example, BRINING.",gs1:FoodBeverageTobaccoProduct,gs1:PreservationTechniqueCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:price,price,Price Value,Provides a price value as a floating-point numeric value that is qualified by the corresponding currency. See also gs1:priceCurrency. The price value indicates the unit price unless the property gs1:eligibleQuantity is specified and indicates multiple units,gs1:PriceSpecification,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:priceCurrency,priceCurrency,Price Currency,A string value indicating a currency from ISO 4217 for example USD .,gs1:PriceSpecification,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:priceSpecification,priceSpecification,Price Specification,"The price related to an offer. If the offer is a multi-buy offer for a quantity of product greater than one unit, this should be indicated using the property gs1:eligibleQuantity",gs1:Offer,gs1:PriceSpecification,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:primaryAlternateProduct,primaryAlternateProduct,Has Primary Alternate Product,"A product that is similar to the current product but is not exact match. Same form fit function, e.g. same product different colour, different package size, better quality.",gs1:Product,gs1:Product,schema:isSimilarTo,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:primaryLocationOf,primaryLocationOf,Primary location of,"Links to the organisation(s) that designate this place as its/their primary location. Property SHOULD be applied to a specific sub-location, rather than a main location, wherever possible.",gs1:Place,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productDescription,productDescription,Product Description,"An understandable and useable description of a product using brand and other descriptors. This attribute is filled with as little abbreviation as possible, while keeping to a reasonable length. This should be a meaningful description of the product with full spelling to facilitate message processing. Retailers can use this description as the base to fully understand the brand, flavour, scent etc. of the specific product, in order to accurately create a product description as needed for their internal systems. Examples: XYZ Brand Base Invisible Solid Deodorant AP Stick Spring Breeze.",gs1:Product,rdf:langString,schema:description,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:productFeatureBenefit,productFeatureBenefit,Product Feature Benefit,Element for consumer facing marketing content to describe the key features or benefits of the style suitable for display purposes.,gs1:Product,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productFormDescription,productFormDescription,Product Form Description,"The physical form or shape of the product. Used, for example, in pharmaceutical industry to indicate the formulation of the product. Defines the form the product takes and is distinct from the form of the packaging.",gs1:Product,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productID,productID,Product ID,Additional means to the Global Trade Item Number to identify a product.,gs1:Product,xsd:string,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productionDate,productionDate,Production Date,The production date is the production or assembly date determined by the manufacturer. The date may refer to the trade item itself or to items contained.,gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productionDateTime,productionDateTime,Production Date and Time,The date and time of production (or assembly). The date and time of production is determined by the manufacturer. The date and time may refer to the trade item itself or to the items contained.,gs1:Product; schema:Product,xsd:dateTime,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productionVariantDescription,productionVariantDescription,Production Variant Description,"Free text assigned by the manufacturer to describe the production variant. Examples are: package series X, package series Y.",gs1:Product,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productionVariantEffectiveDateTime,productionVariantEffectiveDateTime,Production Variant Effective Date Time,The start date of a production variant. The variant applies to products having a date mark (a best before date or expiration date) on the package that comes on or after the effective date.,gs1:Product,xsd:dateTime,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:productMarketingMessage,productMarketingMessage,Product Marketing Message,Marketing message associated with the product. Consumer-friendly marketing detailed description of the product.,gs1:Product,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:productName,productName,Product Name,Consumer friendly short description of the product suitable for compact presentation.,gs1:Product,rdf:langString,schema:name,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:productRange,productRange,Product Range,"A name, used by a Brand Owner, that span multiple consumer categories or uses. E.g. (Waist Watchers).",gs1:Product,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:productSustainabilityInfo,productSustainabilityInfo,Sustainability and recycling (deprecated),This term has been deprecated. Please use gs1:sustainabilityInfo instead.,schema:Product; gs1:Product,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,deprecated,1.17,2025-11-18
gs1:productYield,productYield,Product Yield,Product quantity after preparation. This can differ based on productYieldType,gs1:ProductYieldDetails,gs1:QuantitativeValue,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productYieldType,productYieldType,Product Yield Type Code,"Code indicating the type of yield measurement specified in productYield. Examples: AFTER_DILUTION, DRAINED_WEIGHT.",gs1:ProductYieldDetails,gs1:ProductYieldTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:productYieldVariationPercentage,productYieldVariationPercentage,Product Yield Variation Percentage,Indication of range in percent of the given cooking / roasting loss. Percentage that the actual weight of the product differs upward or downward from the average or estimated product yield.,gs1:ProductYieldDetails,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:promotion,promotion,Promotion,A link to a promotion.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:proteinPerNutrientBasis,proteinPerNutrientBasis,Protein Per Nutrient Basis Quantity,Protein per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:provenanceStatement,provenanceStatement,Provenance Statement,"Free text description of the region or place the product originates from. This is to be specifically used to specify areas such as cities, mountain ranges, regions. Examples: Made in the Thuringen Mountains, Made in Paris, From the Napa Valley.",gs1:Product,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:purchaseSuppliesOrAccessories,purchaseSuppliesOrAccessories,Purchase supplies or accessories,A link to information about where supplies or accessories for the item can be purchased or ordered.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:qualifyingBrandName,qualifyingBrandName,Qualifying Brand Name,"If specified, the discount is only available when purchasing a product from one of the brand names specified via this property.",gs1:Discount,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:qualifyingGPCs,qualifyingGPCs,Qualifying Product GPC codes,"If specified, the discount is only available when purchasing a product whose Global Product Classification (GPC) brick value appears in the list specified via this property.",gs1:Discount,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:qualifyingProductCategoryDescription,qualifyingProductCategoryDescription,Qualifying Product Category Description,"If specified, the discount is only available when purchasing a product from categories specified in this free-form text field.",gs1:Discount,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
